BARCODE,IMEI1,IMEI2,SIM_NO,DELIVERY_DATE
WPXP2208SLF522044113,353612753331136,353612753331144,8801844409817,05/10/2022 18:22:40
WPXP2208SLF522044118,353612753331235,353612753331243,8801844410332,05/10/2022 18:22:40
WPXP2208SLF522044120,353612753331276,353612753331284,8801844410335,05/10/2022 18:22:40
WPXP2208SLF522045544,353612753359756,353612753359764,8801847718461,05/10/2022 18:22:40
WPXP2208SLF522045546,353612753359798,353612753359806,8801847718441,05/10/2022 18:22:40
WPXP2208SLF522045556,353612753359996,353612753360002,8801847718446,05/10/2022 18:22:40
WPXP2208SLF522045565,353612753360176,353612753360184,8801847718714,05/10/2022 18:22:40
WPXP2208SLF522045571,353612753360291,353612753360309,8801847718719,05/10/2022 18:22:40
WPXP2208SLF522045580,353612753360473,353612753360481,8801847718168,05/10/2022 18:22:40
WPXP2208SLF522045515,353612753359178,353612753359186,8801847718161,05/10/2022 18:22:40
WPXP2208SLF522045530,353612753359475,353612753359483,8801847718432,05/10/2022 18:22:40
WPXP2208SLF522042416,353612753297196,353612753297204,8801847714084,05/10/2022 18:22:40
WPXP2208SLF522042420,353612753297279,353612753297287,8801847714104,05/10/2022 18:22:40
WPXP2208SLF522042422,353612753297311,353612753297329,8801847713836,05/10/2022 18:22:40
WPXP2208SLF522042430,353612753297477,353612753297485,8801847713815,05/10/2022 18:22:40
WPXP2208SLF522042437,353612753297618,353612753297626,8801847713845,05/10/2022 18:22:40
WPXP2208SLF522042440,353612753297675,353612753297683,8801847714102,05/10/2022 18:22:40
WPXP2208SLF522042445,353612753297774,353612753297782,8801847713830,05/10/2022 18:22:40
WPXP2208SLF522042446,353612753297790,353612753297808,8801847714510,05/10/2022 18:22:40
WPXP2208SLF522042453,353612753297931,353612753297949,8801847713837,05/10/2022 18:22:40
WPXP2208SLF522042505,353612753298970,353612753298988,8801847714012,05/10/2022 18:22:40
WPXP2208SLF522044030,353612753329478,353612753329486,8801844409976,05/10/2022 18:22:40
WPXP2208SLF522044032,353612753329510,353612753329528,8801844409742,05/10/2022 18:22:40
WPXP2208SLF522044039,353612753329650,353612753329668,8801844410087,05/10/2022 18:22:40
WPXP2208SLF522044040,353612753329676,353612753329684,8801844410081,05/10/2022 18:22:40
WPXP2208SLF522044044,353612753329759,353612753329767,8801844410106,05/10/2022 18:22:40
WPXP2208SLF522044391,353612753336697,353612753336705,8801847715675,05/10/2022 18:22:40
WPXP2208SLF522044397,353612753336812,353612753336820,8801847715672,05/10/2022 18:22:40
WPXP2208SLF522044398,353612753336838,353612753336846,8801847715683,05/10/2022 18:22:40
WPXP2208SLF522044400,353612753336879,353612753336887,8801847715678,05/10/2022 18:22:40
WPXP2208SLF522044405,353612753336978,353612753336986,8801847715691,05/10/2022 18:22:40
WPXP2208SLF522044406,353612753336994,353612753337000,8801847715676,05/10/2022 18:22:40
WPXP2208SLF522044407,353612753337018,353612753337026,8801847715693,05/10/2022 18:22:40
WPXP2208SLF522044410,353612753337075,353612753337083,8801847715699,05/10/2022 18:22:40
WPXP2208SLF522044418,353612753337232,353612753337240,8801847715708,05/10/2022 18:22:40
WPXP2208SLF522044420,353612753337273,353612753337281,8801847715711,05/10/2022 18:22:40
WPXP2208SLF522045839,353612753365654,353612753365662,8801847713351,05/10/2022 18:22:40
WPXP2208SLF522045781,353612753364491,353612753364509,8801847712912,05/10/2022 18:22:40
WPXP2208SLF522045783,353612753364533,353612753364541,8801847712917,05/10/2022 18:22:40
WPXP2208SLF522045818,353612753365233,353612753365241,8801847712878,05/10/2022 18:22:40
WPXP2208SLF522045826,353612753365399,353612753365407,8801847712867,05/10/2022 18:22:40
WPXP2208SLF522041185,353612753272579,353612753272587,8801847713287,05/10/2022 18:22:40
WPXP2208SLF522042725,353612753303374,353612753303382,8801847720611,05/10/2022 18:22:40
WPXP2208SLF522042756,353612753303994,353612753304000,8801847720367,05/10/2022 18:22:40
WPXP2208SLF522042790,353612753304679,353612753304687,8801847720340,05/10/2022 18:22:40
WPXP2208SLF522042805,353612753304976,353612753304984,8801847720073,05/10/2022 18:22:40
WPXP2208SLF522044329,353612753335459,353612753335467,8801847715625,05/10/2022 18:22:40
WPXP2208SLF522044332,353612753335517,353612753335525,8801847715182,05/10/2022 18:22:40
WPXP2208SLF522044335,353612753335574,353612753335582,8801847715184,05/10/2022 18:22:40
WPXP2208SLF522044340,353612753335673,353612753335681,8801847715181,05/10/2022 18:22:40
WPXP2208SLF522044341,353612753335699,353612753335707,8801847715508,05/10/2022 18:22:40
WPXP2208SLF522044342,353612753335715,353612753335723,8801847715172,05/10/2022 18:22:40
WPXP2208SLF522044344,353612753335756,353612753335764,8801847715193,05/10/2022 18:22:40
WPXP2208SLF522044348,353612753335830,353612753335848,8801847715170,05/10/2022 18:22:40
WPXP2208SLF522044350,353612753335871,353612753335889,8801847715196,05/10/2022 18:22:40
WPXP2208SLF522044353,353612753335939,353612753335947,8801847715618,05/10/2022 18:22:40
WPXP2208SLF522044354,353612753335954,353612753335962,8801847715162,05/10/2022 18:22:40
WPXP2208SLF522044261,353612753334098,353612753334106,8801847715395,05/10/2022 18:22:40
WPXP2208SLF522044265,353612753334171,353612753334189,8801847715378,05/10/2022 18:22:40
WPXP2208SLF522044268,353612753334239,353612753334247,8801847715367,05/10/2022 18:22:40
WPXP2208SLF522044269,353612753334254,353612753334262,8801847715368,05/10/2022 18:22:40
WPXP2208SLF522044273,353612753334338,353612753334346,8801847715655,05/10/2022 18:22:40
WPXP2208SLF522044280,353612753334478,353612753334486,8801847715656,05/10/2022 18:22:40
WPXP2208SLF522044284,353612753334551,353612753334569,8801844409623,05/10/2022 18:22:40
WPXP2208SLF522044293,353612753334734,353612753334742,8801847715364,05/10/2022 18:22:40
WPXP2208SLF522044296,353612753334791,353612753334809,8801847715641,05/10/2022 18:22:40
WPXP2208SLF522044299,353612753334858,353612753334866,8801847715638,05/10/2022 18:22:40
WPXP2208SLF522044306,353612753334999,353612753335004,8801847715636,05/10/2022 18:22:40
WPXP2208SLF522044307,353612753335012,353612753335020,8801847715627,05/10/2022 18:22:40
WPXP2208SLF522044310,353612753335079,353612753335087,8801847715632,05/10/2022 18:22:40
WPXP2208SLF522044312,353612753335111,353612753335129,8801847715630,05/10/2022 18:22:40
WPXP2208SLF522044313,353612753335137,353612753335145,8801847715624,05/10/2022 18:22:40
WPXP2208SLF522044318,353612753335236,353612753335244,8801847715612,05/10/2022 18:22:40
WPXP2208SLF522044319,353612753335251,353612753335269,8801847715180,05/10/2022 18:22:40
WPXP2208SLF522044321,353612753335293,353612753335301,8801847715185,05/10/2022 18:22:40
WPXP2208SLF522044324,353612753335350,353612753335368,8801847715617,05/10/2022 18:22:40
WPXP2208SLF522044325,353612753335376,353612753335384,8801847715639,05/10/2022 18:22:40
WPXP2208SLF522045747,353612753363816,353612753363824,8801847718492,05/10/2022 18:22:40
WPXP2208SLF522041039,353612753269658,353612753269666,8801847717253,05/10/2022 18:22:40
WPXP2208SLF522041070,353612753270276,353612753270284,8801847717220,05/10/2022 18:22:40
WPXP2208SLF522041071,353612753270292,353612753270300,8801847712807,05/10/2022 18:22:40
WPXP2208SLF522041102,353612753270912,353612753270920,8801847712784,05/10/2022 18:22:40
WPXP2208SLF522042620,353612753301279,353612753301287,8801847713804,05/10/2022 18:22:40
WPXP2208SLF522042642,353612753301717,353612753301725,8801847713773,05/10/2022 18:22:40
WPXP2208SLF522042658,353612753302038,353612753302046,8801847713801,05/10/2022 18:22:40
WPXP2208SLF522042682,353612753302517,353612753302525,8801847720309,05/10/2022 18:22:40
WPXP2208SLF522042687,353612753302616,353612753302624,8801847720289,05/10/2022 18:22:40
WPXP2208SLF522042689,353612753302657,353612753302665,8801847713774,05/10/2022 18:22:40
WPXP2208SLF522044228,353612753333439,353612753333447,8801847715401,05/10/2022 18:22:40
WPXP2208SLF522044230,353612753333470,353612753333488,8801847715400,05/10/2022 18:22:40
WPXP2208SLF522041410,353612753277073,353612753277081,8801847714390,05/10/2022 18:22:40
WPXP2208SLF522042912,353612753307110,353612753307128,8801847720133,05/10/2022 18:22:40
WPXP2208SLF522042943,353612753307730,353612753307748,8801847720134,05/10/2022 18:22:40
WPXP2208SLF522042947,353612753307813,353612753307821,8801847720517,05/10/2022 18:22:40
WPXP2208SLF522042950,353612753307870,353612753307888,8801847720041,05/10/2022 18:22:40
WPXP2208SLF522042955,353612753307979,353612753307987,8801847720047,05/10/2022 18:22:40
WPXP2208SLF522042987,353612753308613,353612753308621,8801847720490,05/10/2022 18:22:40
WPXP2208SLF522043003,353612753308936,353612753308944,8801847716194,05/10/2022 18:22:40
WPXP2208SLF522043004,353612753308951,353612753308969,8801847716192,05/10/2022 18:22:40
WPXP2208SLF522043005,353612753308977,353612753308985,8801847716187,05/10/2022 18:22:40
WPXP2208SLF522043006,353612753308993,353612753309009,8801847716196,05/10/2022 18:22:40
WPXP2208SLF522034987,353612753148613,353612753148621,8801844410302,05/10/2022 18:22:40
WPXP2208SLF522034996,353612753148795,353612753148803,8801844410130,05/10/2022 18:22:40
WPXP2208SLF522041006,353612753268999,353612753269005,8801847717437,05/10/2022 18:22:40
WPXP2208SLF522034485,353612753138572,353612753138580,8801844413321,05/10/2022 18:22:40
WPXP2208SLF522034486,353612753138598,353612753138606,8801844413639,05/10/2022 18:22:40
WPXP2208SLF522044427,353612753337414,353612753337422,8801847715696,05/10/2022 18:22:40
WPXP2208SLF522044430,353612753337471,353612753337489,8801847715704,05/10/2022 18:22:40
WPXP2208SLF522044434,353612753337554,353612753337562,8801847715703,05/10/2022 18:22:40
WPXP2208SLF522044440,353612753337679,353612753337687,8801844410178,05/10/2022 18:22:40
WPXP2208SLF522044441,353612753337695,353612753337703,8801847715701,05/10/2022 18:22:40
WPXP2208SLF522044446,353612753337794,353612753337802,8801847715709,05/10/2022 18:22:40
WPXP2208SLF522044455,353612753337976,353612753337984,8801844409918,05/10/2022 18:22:40
WPXP2208SLF522044466,353612753338198,353612753338206,8801844409912,05/10/2022 18:22:40
WPXP2208SLF522044474,353612753338354,353612753338362,8801844409929,05/10/2022 18:22:40
WPXP2208SLF522044481,353612753338495,353612753338503,8801844409903,05/10/2022 18:22:40
WPXP2208SLF522044484,353612753338552,353612753338560,8801847715435,05/10/2022 18:22:40
WPXP2208SLF522044497,353612753338818,353612753338826,8801847715443,05/10/2022 18:22:40
WPXP2208SLF522044499,353612753338859,353612753338867,8801847715440,05/10/2022 18:22:40
WPXP2208SLF522044500,353612753338875,353612753338883,8801847715434,05/10/2022 18:22:40
WPXP2208SLF522044504,353612753338958,353612753338966,8801847715420,05/10/2022 18:22:40
WPXP2208SLF522044509,353612753339055,353612753339063,8801847714914,05/10/2022 18:22:40
WPXP2208SLF522044516,353612753339196,353612753339204,8801847715428,05/10/2022 18:22:40
WPXP2208SLF522044523,353612753339337,353612753339345,8801847715453,05/10/2022 18:22:40
WPXP2208SLF522045940,353612753367676,353612753367684,8801847712979,05/10/2022 18:22:40
WPXP2208SLF522045948,353612753367833,353612753367841,8801847712977,05/10/2022 18:22:40
WPXP2208SLF522045951,353612753367890,353612753367908,8801847713256,05/10/2022 18:22:40
WPXP2208SLF522045955,353612753367973,353612753367981,8801847712978,05/10/2022 18:22:40
WPXP2208SLF522045960,353612753368070,353612753368088,8801847712983,05/10/2022 18:22:40
WPXP2208SLF522045966,353612753368195,353612753368203,8801847713249,05/10/2022 18:22:40
WPXP2208SLF522045968,353612753368237,353612753368245,8801847712974,05/10/2022 18:22:40
WPXP2208SLF522045970,353612753368278,353612753368286,8801847712972,05/10/2022 18:22:40
WPXP2208SLF522045971,353612753368294,353612753368302,8801847713001,05/10/2022 18:22:40
WPXP2208SLF522045975,353612753368377,353612753368385,8801847712993,05/10/2022 18:22:40
WPXP2208SLF522045875,353612753366371,353612753366389,8801847713311,05/10/2022 18:22:40
WPXP2208SLF522045876,353612753366397,353612753366405,8801847713334,05/10/2022 18:22:40
WPXP2208SLF522045880,353612753366470,353612753366488,8801847713592,05/10/2022 18:22:40
WPXP2208SLF522045897,353612753366819,353612753366827,8801847718638,05/10/2022 18:22:40
WPXP2208SLF522045903,353612753366934,353612753366942,8801847713575,05/10/2022 18:22:40
WPXP2208SLF522045911,353612753367098,353612753367106,8801847713596,05/10/2022 18:22:40
WPXP2208SLF522045915,353612753367171,353612753367189,8801847713576,05/10/2022 18:22:40
WPXP2208SLF522041216,353612753273197,353612753273205,8801847713544,05/10/2022 18:22:40
WPXP2208SLF522041223,353612753273338,353612753273346,8801847713523,05/10/2022 18:22:40
WPXP2208SLF522041254,353612753273957,353612753273965,8801847714172,05/10/2022 18:22:40
WPXP2208SLF522042827,353612753305411,353612753305429,8801847720045,05/10/2022 18:22:40
WPXP2208SLF522042837,353612753305619,353612753305627,8801847720120,05/10/2022 18:22:40
WPXP2208SLF522042840,353612753305676,353612753305684,8801847720123,05/10/2022 18:22:40
WPXP2208SLF522044426,353612753337398,353612753337406,8801844409913,05/10/2022 18:22:40
WPXP2208SLF522044355,353612753335970,353612753335988,8801847715187,05/10/2022 18:22:40
WPXP2208SLF522044358,353612753336036,353612753336044,8801847715189,05/10/2022 18:22:40
WPXP2208SLF522044372,353612753336317,353612753336325,8801847715204,05/10/2022 18:22:40
WPXP2208SLF522044375,353612753336374,353612753336382,8801847715415,05/10/2022 18:22:40
WPXP2208SLF522044386,353612753336598,353612753336606,8801844409915,05/10/2022 18:22:40
WPXP2208SLF522044390,353612753336671,353612753336689,8801844410195,05/10/2022 18:22:40
WPXP2208SLF522034665,353612753142178,353612753142186,8801844413792,05/10/2022 18:22:40
WPXP2208SLF522034666,353612753142194,353612753142202,8801844413788,05/10/2022 18:22:40
WPXP2208SLF522034668,353612753142236,353612753142244,8801844413790,05/10/2022 18:22:40
WPXP2208SLF522034671,353612753142293,353612753142301,8801844413795,05/10/2022 18:22:40
WPXP2208SLF522034675,353612753142376,353612753142384,8801844413406,05/10/2022 18:22:40
WPXP2208SLF522034677,353612753142418,353612753142426,8801844413798,05/10/2022 18:22:40
WPXP2208SLF522034683,353612753142533,353612753142541,8801844413407,05/10/2022 18:22:40
WPXP2208SLF522034698,353612753142830,353612753142848,8801844413412,05/10/2022 18:22:40
WPXP2208SLF522034699,353612753142855,353612753142863,8801844413425,05/10/2022 18:22:40
WPXP2208SLF522034565,353612753140172,353612753140180,8801844413596,05/10/2022 18:22:40
WPXP2208SLF522034567,353612753140214,353612753140222,8801844413593,05/10/2022 18:22:40
WPXP2208SLF522034572,353612753140313,353612753140321,8801844413602,05/10/2022 18:22:40
WPXP2208SLF522034574,353612753140354,353612753140362,8801844413595,05/10/2022 18:22:40
WPXP2208SLF522034575,353612753140370,353612753140388,8801844413535,05/10/2022 18:22:40
WPXP2208SLF522034576,353612753140396,353612753140404,8801844413605,05/10/2022 18:22:40
WPXP2208SLF522034583,353612753140537,353612753140545,8801844413530,05/10/2022 18:22:40
WPXP2208SLF522034585,353612753140578,353612753140586,8801844413534,05/10/2022 18:22:40
WPXP2208SLF522034603,353612753140933,353612753140941,8801844413547,05/10/2022 18:22:40
WPXP2208SLF522034606,353612753140990,353612753141006,8801844413550,05/10/2022 18:22:40
WPXP2208SLF522034607,353612753141014,353612753141022,8801844413554,05/10/2022 18:22:40
WPXP2208SLF522034608,353612753141030,353612753141048,8801844413549,05/10/2022 18:22:40
WPXP2208SLF522034609,353612753141055,353612753141063,8801844413556,05/10/2022 18:22:40
WPXP2208SLF522034611,353612753141097,353612753141105,8801844413551,05/10/2022 18:22:40
WPXP2208SLF522034612,353612753141113,353612753141121,8801844413552,05/10/2022 18:22:40
WPXP2208SLF522034614,353612753141154,353612753141162,8801844413555,05/10/2022 18:22:40
WPXP2208SLF522034616,353612753141196,353612753141204,8801844413521,05/10/2022 18:22:40
WPXP2208SLF522034618,353612753141238,353612753141246,8801844413520,05/10/2022 18:22:40
WPXP2208SLF522034619,353612753141253,353612753141261,8801844413599,05/10/2022 18:22:40
WPXP2208SLF522034622,353612753141311,353612753141329,8801844413523,05/10/2022 18:22:40
WPXP2208SLF522034627,353612753141410,353612753141428,8801844413518,05/10/2022 18:22:40
WPXP2208SLF522034629,353612753141451,353612753141469,8801844413514,05/10/2022 18:22:40
WPXP2208SLF522034487,353612753138614,353612753138622,8801844413330,05/10/2022 18:22:40
WPXP2208SLF522034500,353612753138879,353612753138887,8801844413616,05/10/2022 18:22:40
WPXP2208SLF522034503,353612753138937,353612753138945,8801844413338,05/10/2022 18:22:40
WPXP2208SLF522034507,353612753139018,353612753139026,8801844413345,05/10/2022 18:22:40
WPXP2208SLF522034508,353612753139034,353612753139042,8801844413332,05/10/2022 18:22:40
WPXP2208SLF522034510,353612753139075,353612753139083,8801844412879,05/10/2022 18:22:40
WPXP2208SLF522034511,353612753139091,353612753139109,8801844413336,05/10/2022 18:22:40
WPXP2208SLF522034522,353612753139315,353612753139323,8801844413313,05/10/2022 18:22:40
WPXP2208SLF522034524,353612753139356,353612753139364,8801844413340,05/10/2022 18:22:40
WPXP2208SLF522034530,353612753139471,353612753139489,8801844413566,05/10/2022 18:22:40
WPXP2208SLF522034532,353612753139513,353612753139521,8801844413347,05/10/2022 18:22:40
WPXP2208SLF522034534,353612753139554,353612753139562,8801844413559,05/10/2022 18:22:40
WPXP2208SLF522034535,353612753139570,353612753139588,8801844413565,05/10/2022 18:22:40
WPXP2208SLF522034536,353612753139596,353612753139604,8801844413348,05/10/2022 18:22:40
WPXP2208SLF522034537,353612753139612,353612753139620,8801844413569,05/10/2022 18:22:40
WPXP2208SLF522034540,353612753139679,353612753139687,8801844413573,05/10/2022 18:22:40
WPXP2208SLF522034541,353612753139695,353612753139703,8801844413575,05/10/2022 18:22:40
WPXP2208SLF522034542,353612753139711,353612753139729,8801844413572,05/10/2022 18:22:40
WPXP2208SLF522034544,353612753139752,353612753139760,8801844413576,05/10/2022 18:22:40
WPXP2208SLF522034546,353612753139794,353612753139802,8801844413578,05/10/2022 18:22:40
WPXP2208SLF522034549,353612753139851,353612753139869,8801844413574,05/10/2022 18:22:40
WPXP2208SLF522034551,353612753139893,353612753139901,8801844413561,05/10/2022 18:22:40
WPXP2208SLF522034552,353612753139919,353612753139927,8801844413567,05/10/2022 18:22:40
WPXP2208SLF522034554,353612753139950,353612753139968,8801844413581,05/10/2022 18:22:40
WPXP2208SLF522045988,353612753368633,353612753368641,8801847713226,05/10/2022 18:22:40
WPXP2208SLF522045989,353612753368658,353612753368666,8801847712980,05/10/2022 18:22:40
WPXP2208SLF522045992,353612753368716,353612753368724,8801847713247,05/10/2022 18:22:40
WPXP2208SLF522045993,353612753368732,353612753368740,8801847712989,05/10/2022 18:22:40
WPXP2208SLF522045994,353612753368757,353612753368765,8801847713255,05/10/2022 18:22:40
WPXP2208SLF522045998,353612753368831,353612753368849,8801847713219,05/10/2022 18:22:40
WPXP2208SLF522041316,353612753275192,353612753275200,8801847714614,05/10/2022 18:22:40
WPXP2208SLF522041393,353612753276737,353612753276745,8801847714386,05/10/2022 18:22:40
WPXP2208SLF522041403,353612753276935,353612753276943,8801847714381,05/10/2022 18:22:40
WPXP2208SLF522049344,353612753435754,353612753435762,8801844415434,05/10/2022 18:22:40
WPXP2208SLF522049345,353612753435770,353612753435788,8801844415437,05/10/2022 18:22:40
WPXP2208SLF522049346,353612753435796,353612753435804,8801844415432,05/10/2022 18:22:40
WPXP2208SLF522049347,353612753435812,353612753435820,8801844415427,05/10/2022 18:22:40
WPXP2208SLF522049348,353612753435838,353612753435846,8801844415501,05/10/2022 18:22:40
WPXP2208SLF522049349,353612753435853,353612753435861,8801844415435,05/10/2022 18:22:40
WPXP2208SLF522049352,353612753435911,353612753435929,8801844415456,05/10/2022 18:22:40
WPXP2208SLF522049354,353612753435952,353612753435960,8801844415429,05/10/2022 18:22:40
WPXP2208SLF522049355,353612753435978,353612753435986,8801844415447,05/10/2022 18:22:40
WPXP2208SLF522049360,353612753436075,353612753436083,8801844415426,05/10/2022 18:22:40
WPXP2208SLF522049361,353612753436091,353612753436109,8801844415483,05/10/2022 18:22:40
WPXP2208SLF522049363,353612753436133,353612753436141,8801844415428,05/10/2022 18:22:40
WPXP2208SLF522049364,353612753436158,353612753436166,8801844415213,05/10/2022 18:22:40
WPXP2208SLF522049365,353612753436174,353612753436182,8801844415444,05/10/2022 18:22:40
WPXP2208SLF522049366,353612753436190,353612753436208,8801844415209,05/10/2022 18:22:40
WPXP2208SLF522049367,353612753436216,353612753436224,8801844415438,05/10/2022 18:22:40
WPXP2208SLF522034818,353612753145239,353612753145247,8801844413671,05/10/2022 18:22:40
WPXP2208SLF522034820,353612753145270,353612753145288,8801844413696,05/10/2022 18:22:40
WPXP2208SLF522034821,353612753145296,353612753145304,8801844413668,05/10/2022 18:22:40
WPXP2208SLF522034822,353612753145312,353612753145320,8801844413481,05/10/2022 18:22:40
WPXP2208SLF522034850,353612753145874,353612753145882,8801844410218,05/10/2022 18:22:40
WPXP2208SLF522034858,353612753146039,353612753146047,8801844410227,05/10/2022 18:22:40
WPXP2208SLF522034862,353612753146112,353612753146120,8801844410213,05/10/2022 18:22:40
WPXP2208SLF522034867,353612753146211,353612753146229,8801844410214,05/10/2022 18:22:40
WPXP2208SLF522034869,353612753146252,353612753146260,8801844410255,05/10/2022 18:22:40
WPXP2208SLF522034871,353612753146294,353612753146302,8801844413779,05/10/2022 18:22:40
WPXP2208SLF522034872,353612753146310,353612753146328,8801844410245,05/10/2022 18:22:40
WPXP2208SLF522034874,353612753146351,353612753146369,8801844410256,05/10/2022 18:22:40
WPXP2208SLF522034877,353612753146419,353612753146427,8801844410263,05/10/2022 18:22:40
WPXP2208SLF522034881,353612753146492,353612753146500,8801844410228,05/10/2022 18:22:40
WPXP2208SLF522034883,353612753146534,353612753146542,8801844410242,05/10/2022 18:22:40
WPXP2208SLF522034885,353612753146575,353612753146583,8801844410241,05/10/2022 18:22:40
WPXP2208SLF522034886,353612753146591,353612753146609,8801844410239,05/10/2022 18:22:40
WPXP2208SLF522034887,353612753146617,353612753146625,8801844410244,05/10/2022 18:22:40
WPXP2208SLF522034888,353612753146633,353612753146641,8801844413504,05/10/2022 18:22:40
WPXP2208SLF522034896,353612753146799,353612753146807,8801844410259,05/10/2022 18:22:40
WPXP2208SLF522034898,353612753146831,353612753146849,8801844410250,05/10/2022 18:22:40
WPXP2208SLF522034902,353612753146914,353612753146922,8801844413503,05/10/2022 18:22:40
WPXP2208SLF522034904,353612753146955,353612753146963,8801844410243,05/10/2022 18:22:40
WPXP2208SLF522034913,353612753147136,353612753147144,8801844410294,05/10/2022 18:22:40
WPXP2208SLF522034915,353612753147177,353612753147185,8801844410289,05/10/2022 18:22:40
WPXP2208SLF522034710,353612753143077,353612753143085,8801844413421,05/10/2022 18:22:40
WPXP2208SLF522034718,353612753143234,353612753143242,8801844413786,05/10/2022 18:22:40
WPXP2208SLF522034723,353612753143333,353612753143341,8801844413436,05/10/2022 18:22:40
WPXP2208SLF522034732,353612753143515,353612753143523,8801844413727,05/10/2022 18:22:40
WPXP2208SLF522034736,353612753143598,353612753143606,8801844413802,05/10/2022 18:22:40
WPXP2208SLF522034742,353612753143713,353612753143721,8801844413710,05/10/2022 18:22:40
WPXP2208SLF522034761,353612753144091,353612753144109,8801844413742,05/10/2022 18:22:40
WPXP2208SLF522034764,353612753144158,353612753144166,8801844413793,05/10/2022 18:22:40
WPXP2208SLF522034777,353612753144414,353612753144422,8801844413741,05/10/2022 18:22:40
WPXP2208SLF522034782,353612753144513,353612753144521,8801844413747,05/10/2022 18:22:40
WPXP2208SLF522034783,353612753144539,353612753144547,8801844413728,05/10/2022 18:22:40
WPXP2208SLF522034786,353612753144596,353612753144604,8801844413684,05/10/2022 18:22:40
WPXP2208SLF522034791,353612753144695,353612753144703,8801844413744,05/10/2022 18:22:40
WPXP2208SLF522034794,353612753144752,353612753144760,8801844413746,05/10/2022 18:22:40
WPXP2208SLF522034644,353612753141758,353612753141766,8801844413770,05/10/2022 18:22:40
WPXP2208SLF522034645,353612753141774,353612753141782,8801844413771,05/10/2022 18:22:40
WPXP2208SLF522034646,353612753141790,353612753141808,8801844414409,05/10/2022 18:22:40
WPXP2208SLF522034649,353612753141857,353612753141865,8801844413780,05/10/2022 18:22:40
WPXP2208SLF522034652,353612753141915,353612753141923,8801844413775,05/10/2022 18:22:40
WPXP2208SLF522034653,353612753141931,353612753141949,8801844413781,05/10/2022 18:22:40
WPXP2208SLF522034656,353612753141998,353612753142004,8801844413774,05/10/2022 18:22:40
WPXP2208SLF522034658,353612753142038,353612753142046,8801844413760,05/10/2022 18:22:40
WPXP2208SLF522034661,353612753142095,353612753142103,8801844413776,05/10/2022 18:22:40
WPXP2208SLF522049384,353612753436554,353612753436562,8801844415431,05/10/2022 18:22:40
WPXP2208SLF522049385,353612753436570,353612753436588,8801844415421,05/10/2022 18:22:40
WPXP2208SLF522049386,353612753436596,353612753436604,8801844415205,05/10/2022 18:22:40
WPXP2208SLF522049388,353612753436638,353612753436646,8801844415198,05/10/2022 18:22:40
WPXP2208SLF522049389,353612753436653,353612753436661,8801844415195,05/10/2022 18:22:40
WPXP2208SLF522049390,353612753436679,353612753436687,8801844415197,05/10/2022 18:22:40
WPXP2208SLF522049391,353612753436695,353612753436703,8801844415201,05/10/2022 18:22:40
WPXP2208SLF522049392,353612753436711,353612753436729,8801844415188,05/10/2022 18:22:40
WPXP2208SLF522049393,353612753436737,353612753436745,8801844415192,05/10/2022 18:22:40
WPXP2208SLF522049394,353612753436752,353612753436760,8801844415451,05/10/2022 18:22:40
WPXP2208SLF522049395,353612753436778,353612753436786,8801844415445,05/10/2022 18:22:40
WPXP2208SLF522049397,353612753436810,353612753436828,8801844415199,05/10/2022 18:22:40
WPXP2208SLF522049398,353612753436836,353612753436844,8801844415194,05/10/2022 18:22:40
WPXP2208SLF522049399,353612753436851,353612753436869,8801844415196,05/10/2022 18:22:40
WPXP2208SLF522049400,353612753436877,353612753436885,8801844415442,05/10/2022 18:22:40
WPXP2208SLF522049404,353612753436950,353612753436968,8801844415193,05/10/2022 18:22:40
WPXP2208SLF522049405,353612753436976,353612753436984,8801844415184,05/10/2022 18:22:40
WPXP2208SLF522049406,353612753436992,353612753437008,8801844415185,05/10/2022 18:22:40
WPXP2208SLF522049408,353612753437032,353612753437040,8801844415191,05/10/2022 18:22:40
WPXP2208SLF522049410,353612753437073,353612753437081,8801844415175,05/10/2022 18:22:40
WPXP2208SLF522049412,353612753437115,353612753437123,8801844415453,05/10/2022 18:22:40
WPXP2208SLF522049413,353612753437131,353612753437149,8801844415461,05/10/2022 18:22:40
WPXP2208SLF522049414,353612753437156,353612753437164,8801844415446,05/10/2022 18:22:40
WPXP2208SLF522049415,353612753437172,353612753437180,8801844415183,05/10/2022 18:22:40
WPXP2208SLF522049416,353612753437198,353612753437206,8801844415178,05/10/2022 18:22:40
WPXP2208SLF522049417,353612753437214,353612753437222,8801844415172,05/10/2022 18:22:40
WPXP2208SLF522049418,353612753437230,353612753437248,8801844415171,05/10/2022 18:22:40
WPXP2208SLF522049419,353612753437255,353612753437263,8801844415182,05/10/2022 18:22:40
WPXP2208SLF522049420,353612753437271,353612753437289,8801844415177,05/10/2022 18:22:40
WPXP2208SLF522049421,353612753437297,353612753437305,8801844415368,05/10/2022 18:22:40
WPXP2208SLF522049422,353612753437313,353612753437321,8801844415210,05/10/2022 18:22:40
WPXP2208SLF522049423,353612753437339,353612753437347,8801844415365,05/10/2022 18:22:40
WPXP2208SLF522049424,353612753437354,353612753437362,8801844415362,05/10/2022 18:22:40
WPXP2208SLF522049426,353612753437396,353612753437404,8801844415594,05/10/2022 18:22:40
WPXP2208SLF522049427,353612753437412,353612753437420,8801844415364,05/10/2022 18:22:40
