BARCODE,IMEI1,IMEI2,SIM_NO,DELIVERY_DATE
WPXP2208SLF522058602,353612753620918,353612753620926,,04-JUN-22 09:50:23
WPXP2208SLF522058635,353612753621577,353612753621585,,04-JUN-22 09:50:23
WPXP2208SLF522106871,353612754586290,353612754586308,8801844706365,04-JUN-22 12:56:02
WPXP2208SLF522101043,353612754469737,353612754469745,,04-JUN-22 12:56:02
WPXP2208SLF522058600,353612753620876,353612753620884,,04-JUN-22 12:56:02
WPXP2208SLF522058565,353612753620173,353612753620181,,04-JUN-22 12:56:02
WPXP2208SLF522058525,353612753619373,353612753619381,,04-JUN-22 12:56:02
WPXP2208SLF522058444,353612753617757,353612753617765,,04-JUN-22 12:56:02
WPXP2208SLF522058401,353612753616890,353612753616908,,04-JUN-22 12:56:02
WPXP2208SLF522058376,353612753616395,353612753616403,,04-JUN-22 12:56:02
WPXP2208SLF522058337,353612753615611,353612753615629,,04-JUN-22 12:56:02
WPXP2208SLF522058120,353612753611271,353612753611289,,04-JUN-22 12:56:02
WPXP2208SLF522100330,353612754455470,353612754455488,,04-JUN-22 12:56:02
WPXP2208SLF522100289,353612754454655,353612754454663,,04-JUN-22 12:56:02
WPXP2208SLF522100166,353612754452196,353612754452204,,04-JUN-22 12:56:02
WPXP2208SLF522100163,353612754452139,353612754452147,,04-JUN-22 12:56:02
WPXP2208SLF522100147,353612754451818,353612754451826,,04-JUN-22 12:56:02
WPXP2208SLF522100130,353612754451479,353612754451487,,04-JUN-22 12:56:02
WPXP2208SLF522101300,353612754474877,353612754474885,,04-JUN-22 12:56:02
WPXP2208SLF522101586,353612754480593,353612754480601,,04-JUN-22 12:56:02
WPXP2208SLF522101621,353612754481294,353612754481302,,04-JUN-22 12:56:02
WPXP2208SLF522101711,353612754483092,353612754483100,,04-JUN-22 12:56:02
WPXP2208SLF522101929,353612754487457,353612754487465,,04-JUN-22 12:56:02
WPXP2208SLF522104575,353612754540370,353612754540388,,04-JUN-22 12:56:02
WPXP2208SLF522100360,353612754456072,353612754456080,,04-JUN-22 12:56:02
WPXP2208SLF522100410,353612754457070,353612754457088,,04-JUN-22 12:56:02
WPXP2208SLF522100520,353612754459274,353612754459282,,04-JUN-22 12:56:02
WPXP2208SLF522100684,353612754462559,353612754462567,,04-JUN-22 12:56:02
WPXP2208SLF522100686,353612754462591,353612754462609,,04-JUN-22 12:56:02
WPXP2208SLF522100690,353612754462674,353612754462682,,04-JUN-22 12:56:02
WPXP2208SLF522100729,353612754463458,353612754463466,,04-JUN-22 12:56:02
WPXP2208SLF522100941,353612754467699,353612754467707,,04-JUN-22 12:56:02
WPXP2208SLF522100951,353612754467897,353612754467905,,04-JUN-22 12:56:02
WPXP2208SLF522100976,353612754468390,353612754468408,,04-JUN-22 12:56:02
WPXP2208SLF522100985,353612754468572,353612754468580,,04-JUN-22 12:56:02
WPXP2208SLF522100989,353612754468655,353612754468663,,04-JUN-22 12:56:02
WPXP2208SLF522058610,353612753621072,353612753621080,,04-JUN-22 12:56:02
WPXP2208SLF522101092,353612754470719,353612754470727,,04-JUN-22 12:56:02
WPXP2208SLF522101165,353612754472178,353612754472186,,04-JUN-22 12:56:02
WPXP2208SLF522101194,353612754472756,353612754472764,,04-JUN-22 12:56:02
WPXP2208SLF522058746,353612753623797,353612753623805,,04-JUN-22 12:56:02
WPXP2208SLF522058749,353612753623854,353612753623862,,04-JUN-22 12:56:02
WPXP2208SLF522058766,353612753624191,353612753624209,,04-JUN-22 12:56:02
WPXP2208SLF522058801,353612753624894,353612753624902,,04-JUN-22 12:56:02
WPXP2208SLF522058811,353612753625099,353612753625107,,04-JUN-22 12:56:02
WPXP2208SLF522058870,353612753626279,353612753626287,,04-JUN-22 12:56:02
WPXP2208SLF522100118,353612754451230,353612754451248,,04-JUN-22 12:56:02
WPXP2208SLF522100819,353612754465255,353612754465263,,04-JUN-22 16:55:15
WPXP2208SLF522058475,353612753618375,353612753618383,,04-JUN-22 16:55:15
WPXP2208SLF522100461,353612754458094,353612754458102,,04-JUN-22 16:55:15
WPXP2208SLF522101482,353612754478514,353612754478522,,04-JUN-22 16:55:15
WPXP2208SLF522100350,353612754455876,353612754455884,,04-JUN-22 16:55:15
WPXP2208SLF522103575,353612754520372,353612754520380,,04-JUN-22 16:55:15
WPXP2208SLF522102282,353612754494511,353612754494529,,04-JUN-22 16:55:15
WPXP2208SLF522101262,353612754474117,353612754474125,,04-JUN-22 16:55:15
WPXP2208SLF522100326,353612754455397,353612754455405,,04-JUN-22 16:55:15
WPXP2208SLF522100637,353612754461619,353612754461627,,04-JUN-22 16:55:15
WPXP2208SLF522101606,353612754480999,353612754481005,,04-JUN-22 16:55:15
WPXP2208SLF522058117,353612753611214,353612753611222,,04-JUN-22 16:55:15
WPXA2208SLF522067586,353612751760393,353612751760401,,04-JUN-22 19:32:46
WPXP2208SLF522102221,353612754493299,353612754493307,,04-JUN-22 19:32:46
WPXA2208SLF522075397,353612751916615,353612751916623,,04-JUN-22 19:32:46
WPXP2208SLF522102665,353612754502172,353612754502180,,05-JUN-22 12:52:46
WPXP2208SLF522106945,353612754587777,353612754587785,8801847754666,05-JUN-22 12:52:46
WPXP2208SLF522100874,353612754466352,353612754466360,,05-JUN-22 12:52:46
WPXP2208SLF522100588,353612754460637,353612754460645,,05-JUN-22 12:52:46
WPXP2208SLF522102109,353612754491053,353612754491061,,05-JUN-22 12:52:46
WPXP2208SLF522103059,353612754510050,353612754510068,,05-JUN-22 17:46:45
WPXP2208SLF522103173,353612754512338,353612754512346,,05-JUN-22 17:46:45
WPXP2208SLF522103444,353612754517758,353612754517766,,05-JUN-22 17:46:45
WPXP2208SLF522103454,353612754517956,353612754517964,,05-JUN-22 17:46:45
WPXP2208SLF522103958,353612754528037,353612754528045,,05-JUN-22 17:46:45
WPXP2208SLF522100561,353612754460090,353612754460108,,05-JUN-22 17:46:45
WPXP2208SLF522100096,353612754450794,353612754450802,,05-JUN-22 17:46:45
WPXP2208SLF522100234,353612754453558,353612754453566,,05-JUN-22 17:46:45
WPXP2208SLF522103048,353612754509839,353612754509847,,05-JUN-22 17:46:45
WPXP2208SLF522102235,353612754493570,353612754493588,,05-JUN-22 17:46:45
WPXP2208SLF522102074,353612754490352,353612754490360,,05-JUN-22 17:46:45
WPXP2208SLF522102073,353612754490337,353612754490345,,05-JUN-22 17:46:45
WPXP2208SLF522038119,353612753211254,353612753211262,,05-JUN-22 17:46:45
WPXP2208SLF522106972,353612754588312,353612754588320,8801844700048,05-JUN-22 17:46:45
WPXP2208SLF522106811,353612754585094,353612754585102,8801847750482,06-JUN-22 12:15:06
WPXP2208SLF522101053,353612754469935,353612754469943,,06-JUN-22 12:15:06
WPXP2208SLF522058392,353612753616718,353612753616726,,06-JUN-22 12:15:06
WPXP2208SLF522078128,353612754011430,353612754011448,,06-JUN-22 12:15:06
WPXP2208SLF522102171,353612754492291,353612754492309,,06-JUN-22 16:10:37
WPXP2208SLF522103439,353612754517659,353612754517667,,07-JUN-22 19:11:13
WPXP2208SLF522106837,353612754585615,353612754585623,8801847768545,07-JUN-22 19:11:13
WPXP2208SLF522106791,353612754584691,353612754584709,8801844744985,07-JUN-22 19:11:13
WPXP2208SLF522106961,353612754588098,353612754588106,8801847767460,07-JUN-22 21:57:34
WPXP2208SLF522045232,353612753353510,353612753353528,,07-MAY-22 19:33:13
WPXP2208SLF522043950,353612753327878,353612753327886,,07-MAY-22 19:33:13
WPXP2208SLF522001791,353612752484696,353612752484704,,07-MAY-22 19:33:13
WPXP2208SLF522000769,353612752464250,353612752464268,,07-MAY-22 19:52:32
WPXP2208SLF522042570,353612753300271,353612753300289,,08-MAY-22 12:47:43
WPXP2208SLF522045229,353612753353452,353612753353460,,08-MAY-22 15:45:50
WPXP2208SLF522043326,353612753315394,353612753315402,,10-MAY-22 10:08:16
WPXP2208SLF522011853,353612752685938,353612752685946,,10-MAY-22 18:22:40
WPXP2208SLF522031686,353612753082598,353612753082606,,11-MAY-22 10:01:19
WPXP2208SLF522023654,353612752921952,353612752921960,,11-MAY-22 10:01:19
WPXP2208SLF522011879,353612752686456,353612752686464,,11-MAY-22 10:01:19
WPXP2208SLF522014746,353612752743794,353612752743802,,11-MAY-22 10:01:19
WPXP2208SLF522018828,353612752825435,353612752825443,,11-MAY-22 10:01:19
WPXP2208SLF522011722,353612752683313,353612752683321,,11-MAY-22 10:01:19
WPXP2208SLF522018497,353612752818810,353612752818828,,11-MAY-22 10:01:19
WPXP2208SLF522020645,353612752861778,353612752861786,,11-MAY-22 10:01:19
WPXP2208SLF522022794,353612752904750,353612752904768,,11-MAY-22 10:01:19
WPXP2208SLF522018147,353612752811815,353612752811823,,11-MAY-22 15:03:13
WPXP2208SLF522022365,353612752896170,353612752896188,,11-MAY-22 15:03:13
WPXP2208SLF522020669,353612752862255,353612752862263,,11-MAY-22 15:03:13
WPXP2208SLF522019937,353612752847611,353612752847629,,11-MAY-22 19:51:13
WPXP2208SLF522019853,353612752845938,353612752845946,,11-MAY-22 19:51:13
WPXP2208SLF522019790,353612752844675,353612752844683,,11-MAY-22 19:51:13
WPXP2208SLF522019391,353612752836697,353612752836705,,11-MAY-22 19:51:13
WPXP2208SLF522019373,353612752836333,353612752836341,,11-MAY-22 19:51:13
WPXP2208SLF522011586,353612752680590,353612752680608,,11-MAY-22 19:51:13
WPXP2208SLF522011501,353612752678891,353612752678909,,11-MAY-22 19:51:13
WPXP2208SLF522011293,353612752674734,353612752674742,,11-MAY-22 19:51:13
WPXP2208SLF522011025,353612752669379,353612752669387,,11-MAY-22 19:51:13
WPXP2208SLF522008930,353612752627476,353612752627484,,11-MAY-22 19:51:13
WPXP2208SLF522023450,353612752917877,353612752917885,,11-MAY-22 19:51:13
WPXP2208SLF522031392,353612753076715,353612753076723,,11-MAY-22 19:51:13
WPXP2208SLF522021884,353612752886551,353612752886569,,11-MAY-22 19:51:13
WPXP2208SLF522008929,353612752627450,353612752627468,,11-MAY-22 19:51:13
WPXP2208SLF522021707,353612752883012,353612752883020,,11-MAY-22 19:51:13
WPXP2208SLF522021685,353612752882576,353612752882584,,11-MAY-22 19:51:13
WPXP2208SLF522021605,353612752880976,353612752880984,,11-MAY-22 19:51:13
WPXP2208SLF522021038,353612752869631,353612752869649,,11-MAY-22 19:51:13
WPXP2208SLF522021955,353612752887971,353612752887989,,11-MAY-22 21:23:42
WPXP2208SLF522073608,353612753921035,353612753921043,,11-MAY-22 21:23:42
WPXP2208SLF522040935,353612753267579,353612753267587,,11-MAY-22 21:23:42
WPXP2208SLF522073622,353612753921316,353612753921324,,11-MAY-22 21:23:42
WPXP2208SLF522079841,353612754045693,353612754045701,,11-MAY-22 21:23:42
WPXP2208SLF522019800,353612752844873,353612752844881,,11-MAY-22 21:23:42
WPXP2208SLF522020390,353612752856679,353612752856687,,11-MAY-22 21:23:42
WPXP2208SLF522020203,353612752852934,353612752852942,,11-MAY-22 21:23:42
WPXP2208SLF522019179,353612752832456,353612752832464,,11-MAY-22 21:23:42
WPXP2208SLF522021709,353612752883053,353612752883061,,12-MAY-22 09:45:52
WPXP2208SLF522009889,353612752646658,353612752646666,,12-MAY-22 09:45:52
WPXP2208SLF522008939,353612752627658,353612752627666,,12-MAY-22 09:45:52
WPXP2208SLF522008042,353612752609714,353612752609722,,12-MAY-22 09:45:52
WPXP2208SLF522020101,353612752850896,353612752850904,,12-MAY-22 09:45:52
WPXP2208SLF522075259,353612753954051,353612753954069,,12-MAY-22 09:45:52
WPXP2208SLF522018570,353612752820279,353612752820287,,12-MAY-22 14:33:31
WPXP2208SLF522010683,353612752662531,353612752662549,,12-MAY-22 14:33:31
WPXP2208SLF522022861,353612752906094,353612752906102,,12-MAY-22 14:33:31
WPXP2208SLF522029314,353612753035158,353612753035166,,12-MAY-22 14:33:31
WPXP2208SLF522010756,353612752663992,353612752664008,,12-MAY-22 21:00:01
WPXP2208SLF522012034,353612752689559,353612752689567,,12-MAY-22 21:00:01
WPXP2208SLF522021018,353612752869235,353612752869243,,12-MAY-22 21:00:01
WPXP2208SLF522027236,353612752993597,353612752993605,,12-MAY-22 21:00:01
WPXP2208SLF522029053,353612753029938,353612753029946,,12-MAY-22 21:00:01
WPXP2208SLF522029100,353612753030878,353612753030886,,12-MAY-22 21:00:01
WPXP2208SLF522029250,353612753033872,353612753033880,,12-MAY-22 21:00:01
WPXP2208SLF522029888,353612753046635,353612753046643,,12-MAY-22 21:00:01
WPXP2208SLF522031256,353612753073993,353612753074009,,12-MAY-22 21:00:01
WPXP2208SLF522037978,353612753208433,353612753208441,,12-MAY-22 21:00:01
WPXP2208SLF522038028,353612753209431,353612753209449,,12-MAY-22 21:00:01
WPXP2208SLF522069669,353612753842256,353612753842264,,12-MAY-22 21:00:01
WPXP2208SLF522069738,353612753843635,353612753843643,,12-MAY-22 21:00:01
WPXP2208SLF522072544,353612753899751,353612753899769,,12-MAY-22 21:00:01
WPXP2208SLF522072746,353612753903793,353612753903801,,12-MAY-22 21:00:01
WPXP2208SLF522073883,353612753926539,353612753926547,,12-MAY-22 21:00:01
WPXP2208SLF522075201,353612753952899,353612753952907,,12-MAY-22 21:00:01
WPXP2208SLF522075263,353612753954135,353612753954143,,12-MAY-22 21:00:01
WPXP2208SLF522075269,353612753954259,353612753954267,,12-MAY-22 21:00:01
WPXP2208SLF522079618,353612754041239,353612754041247,,12-MAY-22 21:00:01
WPXP2208SLF522094054,353612754329956,353612754329964,,12-MAY-22 21:00:01
WPXP2208SLF522069404,353612753836951,353612753836969,,13-MAY-22 12:30:57
WPXP2208SLF522069236,353612753833594,353612753833602,,13-MAY-22 12:30:57
WPXP2208SLF522094027,353612754329410,353612754329428,,13-MAY-22 12:30:57
WPXP2208SLF522027074,353612752990353,353612752990361,,13-MAY-22 12:30:57
WPXP2208SLF522037661,353612753202097,353612753202105,,13-MAY-22 12:30:57
WPXP2208SLF522005274,353612752554357,353612752554365,,13-MAY-22 12:30:57
WPXP2208SLF522075208,353612753953038,353612753953046,,13-MAY-22 12:30:57
WPXP2208SLF522020185,353612752852579,353612752852587,,13-MAY-22 12:30:57
WPXP2208SLF522022766,353612752904198,353612752904206,,13-MAY-22 12:30:57
WPXP2208SLF522022826,353612752905393,353612752905401,,13-MAY-22 12:30:57
WPXP2208SLF522039902,353612753246912,353612753246920,,14-MAY-22 11:32:00
WPXP2208SLF522040014,353612753249155,353612753249163,,18-MAY-22 09:32:29
WPXP2208SLF522000645,353612752461777,353612752461785,,18-MAY-22 09:32:29
WPXP2208SLF522040835,353612753265573,353612753265581,,18-MAY-22 10:38:56
WPXP2208SLF522039817,353612753245211,353612753245229,,18-MAY-22 13:13:17
WPXP2208SLF522039679,353612753242457,353612753242465,,18-MAY-22 13:13:17
WPXP2208SLF522064209,353612753733059,353612753733067,,18-MAY-22 13:13:17
WPXP2208SLF522069039,353612753829659,353612753829667,,18-MAY-22 13:13:17
WPXP2208SLF522037195,353612753192777,353612753192785,,18-MAY-22 17:02:31
WPXP2208SLF522027914,353612753007157,353612753007165,,18-MAY-22 17:02:31
WPXP2208SLF522005465,353612752558176,353612752558184,,18-MAY-22 17:02:31
WPXP2208SLF522077840,353612754005671,353612754005689,,18-MAY-22 17:02:31
WPXP2208SLF522077961,353612754008097,353612754008105,,18-MAY-22 17:02:31
WPXP2208SLF522072326,353612753895395,353612753895403,,18-MAY-22 17:02:31
WPXP2208SLF522069177,353612753832414,353612753832422,,18-MAY-22 17:02:31
WPXP2208SLF522065754,353612753763957,353612753763965,,18-MAY-22 17:02:31
WPXP2208SLF522050913,353612753467138,353612753467146,,18-MAY-22 18:03:41
WPXP2208SLF522018898,353612752826839,353612752826847,,18-MAY-22 18:03:41
WPXP2208SLF522029046,353612753029797,353612753029805,,18-MAY-22 19:39:06
WPXP2208SLF522051148,353612753471833,353612753471841,,18-MAY-22 19:39:06
WPXP2208SLF522059175,353612753632376,353612753632384,,18-MAY-22 19:39:06
WPXP2208SLF522056226,353612753573398,353612753573406,,18-MAY-22 19:39:06
WPXP2208SLF522053401,353612753516892,353612753516900,,18-MAY-22 19:39:06
WPXP2208SLF522077610,353612754001076,353612754001084,,18-MAY-22 20:13:45
WPXP2208SLF522080495,353612754058779,353612754058787,,18-MAY-22 20:13:45
WPXP2208SLF522081236,353612754073596,353612754073604,,18-MAY-22 20:13:45
WPXP2208SLF522099607,353612754441017,353612754441025,,18-MAY-22 20:13:45
WPXP2208SLF522065802,353612753764914,353612753764922,,18-MAY-22 20:13:45
WPXP2208SLF522068748,353612753823835,353612753823843,,18-MAY-22 20:13:45
WPXP2208SLF522069048,353612753829832,353612753829840,,18-MAY-22 20:13:45
WPXP2208SLF522059247,353612753633812,353612753633820,,18-MAY-22 21:47:33
WPXP2208SLF522066577,353612753780415,353612753780423,,19-MAY-22 01:31:57
WPXP2208SLF522057348,353612753595839,353612753595847,,19-MAY-22 01:31:57
WPXP2208SLF522065202,353612753752919,353612753752927,,19-MAY-22 01:31:57
WPXP2208SLF522052822,353612753505317,353612753505325,,19-MAY-22 05:48:33
WPXP2208SLF522052948,353612753507834,353612753507842,,19-MAY-22 05:48:33
WPXP2208SLF522077357,353612753996011,353612753996029,,19-MAY-22 05:48:33
WPXP2208SLF522035478,353612753158430,353612753158448,,19-MAY-22 05:48:33
WPXP2208SLF522081364,353612754076151,353612754076169,,19-MAY-22 05:48:33
WPXP2208SLF522051537,353612753479612,353612753479620,,19-MAY-22 10:53:59
WPXP2208SLF522083176,353612754112394,353612754112402,,19-MAY-22 10:53:59
WPXP2208SLF522039136,353612753231591,353612753231609,,19-MAY-22 10:53:59
WPXP2208SLF522059150,353612753631873,353612753631881,,19-MAY-22 10:53:59
WPXP2208SLF522091457,353612754278013,353612754278021,,19-MAY-22 13:27:27
WPXP2208SLF522080504,353612754058951,353612754058969,,19-MAY-22 13:27:27
WPXP2208SLF522010620,353612752661277,353612752661285,,19-MAY-22 13:27:27
WPXP2208SLF522056499,353612753578850,353612753578868,,19-MAY-22 13:27:27
WPXP2208SLF522053811,353612753525091,353612753525109,,19-MAY-22 13:27:27
WPXP2208SLF522052434,353612753497556,353612753497564,,19-MAY-22 13:27:27
WPXP2208SLF522004764,353612752544150,353612752544168,,19-MAY-22 13:27:27
WPXP2208SLF522094719,353612754343254,353612754343262,,19-MAY-22 13:27:27
WPXP2208SLF522059913,353612753647135,353612753647143,,19-MAY-22 15:55:25
WPXP2208SLF522074309,353612753935050,353612753935068,,19-MAY-22 15:55:25
WPXP2208SLF522067155,353612753791974,353612753791982,,19-MAY-22 15:55:25
WPXP2208SLF522080205,353612754052970,353612754052988,,19-MAY-22 18:31:13
WPXP2208SLF522085693,353612754162738,353612754162746,,19-MAY-22 18:31:13
WPXP2208SLF522093348,353612754315831,353612754315849,,19-MAY-22 18:31:13
WPXP2208SLF522093961,353612754328099,353612754328107,,19-MAY-22 18:31:13
WPXP2208SLF522093145,353612754311772,353612754311780,,19-MAY-22 18:31:13
WPXP2208SLF522098086,353612754410590,353612754410608,,19-MAY-22 18:31:13
WPXP2208SLF522082034,353612754089550,353612754089568,,19-MAY-22 18:31:13
WPXP2208SLF522010032,353612752649512,353612752649520,,19-MAY-22 18:31:13
WPXP2208SLF522086422,353612754177314,353612754177322,,19-MAY-22 18:31:13
WPXP2208SLF522098590,353612754420672,353612754420680,,19-MAY-22 18:58:45
WPXP2208SLF522093317,353612754315211,353612754315229,,19-MAY-22 19:24:41
WPXP2208SLF522082287,353612754094618,353612754094626,,19-MAY-22 20:33:43
WPXP2208SLF522077876,353612754006398,353612754006406,,19-MAY-22 20:33:43
WPXP2208SLF522053398,353612753516835,353612753516843,,19-MAY-22 20:33:43
WPXP2208SLF522084417,353612754137219,353612754137227,,19-MAY-22 20:33:43
WPXP2208SLF522088618,353612754221237,353612754221245,,19-MAY-22 20:33:43
WPXP2208SLF522088832,353612754225519,353612754225527,,19-MAY-22 20:33:43
WPXP2208SLF522077432,353612753997514,353612753997522,,19-MAY-22 20:33:43
WPXP2208SLF522070283,353612753854533,353612753854541,,19-MAY-22 20:33:43
WPXP2208SLF522094844,353612754345754,353612754345762,,19-MAY-22 20:33:43
WPXP2208SLF522093291,353612754314693,353612754314701,,19-MAY-22 20:33:43
WPXP2208SLF522093345,353612754315773,353612754315781,,19-MAY-22 20:33:43
WPXP2208SLF522069049,353612753829857,353612753829865,,19-MAY-22 20:33:43
WPXP2208SLF522080144,353612754051758,353612754051766,,19-MAY-22 20:33:43
WPXP2208SLF522064865,353612753746176,353612753746184,,19-MAY-22 20:33:43
WPXP2208SLF522070613,353612753861132,353612753861140,,19-MAY-22 21:53:33
WPXP2208SLF522072925,353612753907372,353612753907380,,19-MAY-22 21:53:33
WPXP2208SLF522035693,353612753162739,353612753162747,,19-MAY-22 21:53:33
WPXP2208SLF522055391,353612753556690,353612753556708,,19-MAY-22 21:53:33
WPXP2208SLF522038277,353612753214415,353612753214423,,19-MAY-22 21:53:33
WPXP2208SLF522060574,353612753660351,353612753660369,,19-MAY-22 21:53:33
WPXP2208SLF522080519,353612754059256,353612754059264,,19-MAY-22 21:53:33
WPXP2208SLF522005194,353612752552757,353612752552765,,20-MAY-22 09:23:28
WPXP2208SLF522076523,353612753979330,353612753979348,,20-MAY-22 09:23:28
WPXP2208SLF522005804,353612752564950,353612752564968,,20-MAY-22 09:23:28
WPXP2208SLF522019097,353612752830815,353612752830823,,20-MAY-22 09:23:28
WPXP2208SLF522036181,353612753172498,353612753172506,,20-MAY-22 09:23:28
WPXP2208SLF522085744,353612754163751,353612754163769,,20-MAY-22 09:23:28
WPXP2208SLF522029876,353612753046395,353612753046403,,20-MAY-22 09:23:28
WPXP2208SLF522053652,353612753521918,353612753521926,,20-MAY-22 12:15:08
WPXP2208SLF522053290,353612753514673,353612753514681,,20-MAY-22 12:15:08
WPXP2208SLF522060901,353612753666895,353612753666903,,20-MAY-22 12:15:08
WPXP2208SLF522065169,353612753752257,353612753752265,,20-MAY-22 12:15:08
WPXP2208SLF522050579,353612753460455,353612753460463,,20-MAY-22 12:15:08
WPXP2208SLF522039634,353612753241558,353612753241566,,20-MAY-22 12:15:08
WPXP2208SLF522036252,353612753173918,353612753173926,,20-MAY-22 12:15:08
WPXP2208SLF522035891,353612753166698,353612753166706,,20-MAY-22 12:15:08
WPXP2208SLF522065191,353612753752695,353612753752703,,20-MAY-22 12:15:08
WPXP2208SLF522035484,353612753158554,353612753158562,,20-MAY-22 12:15:08
WPXP2208SLF522052821,353612753505291,353612753505309,,20-MAY-22 12:33:39
WPXP2208SLF522053189,353612753512651,353612753512669,,20-MAY-22 12:33:39
WPXP2208SLF522077873,353612754006331,353612754006349,,20-MAY-22 12:33:39
WPXP2208SLF522051203,353612753472930,353612753472948,,20-MAY-22 12:33:39
WPXP2208SLF522084418,353612754137235,353612754137243,,20-MAY-22 14:55:11
WPXP2208SLF522084359,353612754136054,353612754136062,,20-MAY-22 14:55:11
WPXP2208SLF522077458,353612753998033,353612753998041,,20-MAY-22 14:55:11
WPXP2208SLF522077191,353612753992697,353612753992705,,20-MAY-22 14:55:11
WPXP2208SLF522076232,353612753973515,353612753973523,,20-MAY-22 14:55:11
WPXP2208SLF522076108,353612753971030,353612753971048,,20-MAY-22 14:55:11
WPXP2208SLF522076016,353612753969190,353612753969208,,20-MAY-22 14:55:11
WPXP2208SLF522065610,353612753761076,353612753761084,,20-MAY-22 14:55:11
WPXP2208SLF522065986,353612753768592,353612753768600,,20-MAY-22 14:55:11
WPXP2208SLF522072753,353612753903934,353612753903942,,20-MAY-22 14:55:11
WPXP2208SLF522065472,353612753758312,353612753758320,,20-MAY-22 14:55:11
WPXP2208SLF522055271,353612753554299,353612753554307,,20-MAY-22 14:55:11
WPXP2208SLF522091494,353612754278757,353612754278765,,20-MAY-22 15:19:21
WPXP2208SLF522091851,353612754285893,353612754285901,,20-MAY-22 15:19:21
WPXP2208SLF522091449,353612754277858,353612754277866,,20-MAY-22 15:19:21
WPXP2208SLF522091436,353612754277593,353612754277601,,20-MAY-22 15:19:21
WPXP2208SLF522090221,353612754253297,353612754253305,,20-MAY-22 15:19:21
WPXP2208SLF522088087,353612754210610,353612754210628,,20-MAY-22 15:19:21
WPXP2208SLF522087804,353612754204951,353612754204969,,20-MAY-22 15:19:21
WPXP2208SLF522094621,353612754341290,353612754341308,,20-MAY-22 15:19:21
WPXP2208SLF522094210,353612754333073,353612754333081,,20-MAY-22 15:19:21
WPXP2208SLF522094112,353612754331119,353612754331127,,20-MAY-22 15:19:21
WPXP2208SLF522094016,353612754329196,353612754329204,,20-MAY-22 15:19:21
WPXP2208SLF522093923,353612754327331,353612754327349,,20-MAY-22 15:19:21
WPXP2208SLF522093325,353612754315377,353612754315385,,20-MAY-22 15:19:21
WPXP2208SLF522093433,353612754317530,353612754317548,,20-MAY-22 15:19:21
WPXP2208SLF522093341,353612754315690,353612754315708,,20-MAY-22 15:19:21
WPXP2208SLF522092903,353612754306939,353612754306947,,20-MAY-22 15:19:21
WPXP2208SLF522091939,353612754287659,353612754287667,,20-MAY-22 15:19:21
WPXP2208SLF522091461,353612754278096,353612754278104,,20-MAY-22 15:19:21
WPXP2208SLF522065912,353612753767115,353612753767123,,20-MAY-22 18:12:07
WPXP2208SLF522065952,353612753767917,353612753767925,,20-MAY-22 18:12:07
WPXP2208SLF522069469,353612753838254,353612753838262,,20-MAY-22 18:12:07
WPXP2208SLF522022522,353612752899315,353612752899323,,20-MAY-22 18:12:07
WPXP2208SLF522076712,353612753983118,353612753983126,,20-MAY-22 18:12:07
WPXP2208SLF522076744,353612753983753,353612753983761,,20-MAY-22 18:12:07
WPXP2208SLF522077310,353612753995070,353612753995088,,20-MAY-22 18:12:07
WPXP2208SLF522077608,353612754001035,353612754001043,,20-MAY-22 18:12:07
WPXP2208SLF522077705,353612754002975,353612754002983,,20-MAY-22 18:12:07
WPXP2208SLF522079272,353612754034317,353612754034325,,20-MAY-22 18:12:07
WPXP2208SLF522022525,353612752899372,353612752899380,,20-MAY-22 18:12:07
WPXP2208SLF522027506,353612752998992,353612752999008,,20-MAY-22 18:12:07
WPXP2208SLF522055270,353612753554273,353612753554281,,20-MAY-22 18:12:07
WPXP2208SLF522060701,353612753662894,353612753662902,,20-MAY-22 18:12:07
WPXP2208SLF522065176,353612753752398,353612753752406,,20-MAY-22 18:12:07
WPXP2208SLF522093142,353612754311715,353612754311723,,20-MAY-22 18:18:58
WPXP2208SLF522093936,353612754327596,353612754327604,,20-MAY-22 18:18:58
WPXP2208SLF522080747,353612754063811,353612754063829,,20-MAY-22 18:18:58
WPXP2208SLF522081234,353612754073554,353612754073562,,20-MAY-22 18:18:58
WPXP2208SLF522087586,353612754200595,353612754200603,,20-MAY-22 18:18:58
WPXP2208SLF522082120,353612754091275,353612754091283,,20-MAY-22 18:18:58
WPXP2208SLF522082281,353612754094493,353612754094501,,20-MAY-22 18:18:58
WPXP2208SLF522082365,353612754096175,353612754096183,,20-MAY-22 18:18:58
WPXP2208SLF522081247,353612754073810,353612754073828,,20-MAY-22 18:18:58
WPXP2208SLF522098652,353612754421910,353612754421928,,21-MAY-22 17:49:21
WPXP2208SLF522079643,353612754041734,353612754041742,,21-MAY-22 17:49:21
WPXP2208SLF522081260,353612754074073,353612754074081,,21-MAY-22 17:49:21
WPXP2208SLF522089670,353612754242274,353612754242282,,21-MAY-22 17:49:21
WPXA2208SLF522061562,353612751639910,353612751639928,,21-MAY-22 17:49:21
WPXP2208SLF522053188,353612753512636,353612753512644,,21-MAY-22 17:49:21
WPXP2208SLF522064946,353612753747794,353612753747802,,21-MAY-22 17:49:21
WPXP2208SLF522065071,353612753750293,353612753750301,,21-MAY-22 17:49:21
WPXP2208SLF522021784,353612752884556,353612752884564,,21-MAY-22 17:49:21
